CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Cluster,ClusterLabel
16671,28,3,1692.27,4,4,4,12,Loyal Customers,3,High Value - Active
16672,2,20,8134.9400000000005,5,5,5,15,Champions,3,High Value - Active
16674,55,2,319.61,3,3,2,8,Potential Loyalists,3,High Value - Active
16676,34,4,1592.1200000000001,3,4,4,11,Loyal Customers,3,High Value - Active
16678,3,12,3109.99,5,5,5,15,Champions,3,High Value - Active
16679,366,1,129.75,1,2,1,4,Lost Customers,2,Low Value - Inactive
16680,43,1,183.7,3,2,1,6,At Risk,3,High Value - Active
16681,73,6,1770.34,2,5,4,11,Loyal Customers,3,High Value - Active
16682,5,5,1028.0,5,4,4,13,Champions,3,High Value - Active
16684,4,28,66653.56,5,5,5,15,Champions,3,High Value - Active
16685,61,2,324.24,3,3,2,8,Potential Loyalists,3,High Value - Active
16686,47,7,3062.83,3,5,5,13,Champions,3,High Value - Active
16688,1,4,1260.86,5,4,4,13,Champions,3,High Value - Active
16689,76,2,422.59999999999997,2,3,2,7,Potential Loyalists,3,High Value - Active
16690,72,2,225.57999999999998,3,3,1,7,Potential Loyalists,3,High Value - Active
16692,256,2,1276.0,1,3,4,8,Potential Loyalists,2,Low Value - Inactive
16693,69,2,482.01,3,3,2,8,Potential Loyalists,3,High Value - Active
16696,135,4,657.9000000000001,2,4,3,9,Potential Loyalists,0,Low Value - Inactive
16697,241,1,112.75,1,2,1,4,Lost Customers,2,Low Value - Inactive
16698,227,2,1998.0,1,3,4,8,Potential Loyalists,2,Low Value - Inactive
16700,9,13,5076.55,5,5,5,15,Champions,3,High Value - Active
16701,9,13,5398.3,5,5,5,15,Champions,3,High Value - Active
16705,1,20,14034.99,5,5,5,15,Champions,3,High Value - Active
16706,37,3,531.35,3,4,3,10,Loyal Customers,3,High Value - Active
16708,46,1,656.63,3,2,3,8,Potential Loyalists,3,High Value - Active
16709,85,5,3029.87,2,4,5,11,Loyal Customers,3,High Value - Active
16710,19,10,2483.04,4,5,5,14,Champions,3,High Value - Active
16711,3,5,1651.03,5,4,4,13,Champions,3,High Value - Active
16712,9,11,3645.43,5,5,5,15,Champions,3,High Value - Active
16713,19,15,6923.13,4,5,5,14,Champions,3,High Value - Active
16714,219,3,1161.53,1,4,4,9,Potential Loyalists,0,Low Value - Inactive
16715,78,1,301.71999999999997,2,2,2,6,At Risk,3,High Value - Active
16716,267,2,901.2,1,3,3,7,Potential Loyalists,2,Low Value - Inactive
16717,24,6,3858.38,4,5,5,14,Champions,3,High Value - Active
16718,369,1,623.75,1,2,3,6,At Risk,2,Low Value - Inactive
16719,15,7,1790.42,4,5,4,13,Champions,3,High Value - Active
16720,26,1,155.24,4,2,1,7,Potential Loyalists,3,High Value - Active
16721,262,1,292.47,1,2,2,5,At Risk,2,Low Value - Inactive
16722,17,13,4730.81,4,5,5,14,Champions,3,High Value - Active
16723,91,2,589.15,2,3,3,8,Potential Loyalists,0,Low Value - Inactive
16725,302,7,781.02,1,5,3,9,Potential Loyalists,2,Low Value - Inactive
16726,26,5,1382.02,4,4,4,12,Loyal Customers,3,High Value - Active
16727,364,1,272.82,1,2,2,5,At Risk,2,Low Value - Inactive
16728,46,4,1054.67,3,4,4,11,Loyal Customers,3,High Value - Active
16729,38,21,7239.92,3,5,5,13,Champions,3,High Value - Active
16730,52,3,743.11,3,4,3,10,Loyal Customers,3,High Value - Active
16732,32,1,603.75,4,2,3,9,Potential Loyalists,3,High Value - Active
16734,52,3,650.51,3,4,3,10,Loyal Customers,3,High Value - Active
16735,79,5,2300.56,2,4,5,11,Loyal Customers,3,High Value - Active
16737,53,1,417.59999999999997,3,2,2,7,Potential Loyalists,3,High Value - Active
16738,298,1,3.75,1,2,1,4,Lost Customers,2,Low Value - Inactive
16739,177,1,323.0,2,2,2,6,At Risk,0,Low Value - Inactive
16742,47,1,464.9,3,2,2,7,Potential Loyalists,3,High Value - Active
16743,29,7,2238.09,4,5,5,14,Champions,3,High Value - Active
16744,11,7,1304.76,5,5,4,14,Champions,3,High Value - Active
16745,87,17,7194.3,2,5,5,12,Loyal Customers,3,High Value - Active
16746,5,18,6697.66,5,5,5,15,Champions,3,High Value - Active
16747,38,2,836.06,3,3,3,9,Potential Loyalists,3,High Value - Active
16748,18,5,1515.9,4,4,4,12,Loyal Customers,3,High Value - Active
16750,45,5,623.93,3,4,3,10,Loyal Customers,3,High Value - Active
16751,31,1,1764.72,4,2,4,10,Loyal Customers,3,High Value - Active
16752,373,1,207.5,1,2,1,4,Lost Customers,2,Low Value - Inactive
16753,58,1,223.92000000000002,3,2,1,6,At Risk,3,High Value - Active
16754,372,1,2002.4,1,2,4,7,Potential Loyalists,2,Low Value - Inactive
16755,114,3,1496.83,2,4,4,10,Loyal Customers,0,Low Value - Inactive
16756,215,1,239.4,1,2,1,4,Lost Customers,0,Low Value - Inactive
16757,319,1,106.83000000000001,1,2,1,4,Lost Customers,2,Low Value - Inactive
16758,65,1,369.34000000000003,3,2,2,7,Potential Loyalists,3,High Value - Active
16759,8,3,789.79,5,4,3,12,Loyal Customers,3,High Value - Active
16761,97,1,316.62,2,2,2,6,At Risk,0,Low Value - Inactive
16762,20,3,1501.38,4,4,4,12,Loyal Customers,3,High Value - Active
16763,199,1,611.85,1,2,3,6,At Risk,0,Low Value - Inactive
16764,4,13,2799.25,5,5,5,15,Champions,3,High Value - Active
16765,294,1,34.0,1,2,1,4,Lost Customers,2,Low Value - Inactive
16766,273,2,1145.6,1,3,4,8,Potential Loyalists,2,Low Value - Inactive
16767,31,11,5580.6,4,5,5,14,Champions,3,High Value - Active
16768,48,3,478.09000000000003,3,4,2,9,Potential Loyalists,3,High Value - Active
16769,260,1,380.39,1,2,2,5,At Risk,2,Low Value - Inactive
16770,58,5,770.1,3,4,3,10,Loyal Customers,3,High Value - Active
16771,33,5,2246.81,4,4,5,13,Champions,3,High Value - Active
16773,57,1,171.59,3,2,1,6,At Risk,3,High Value - Active
16774,68,4,661.52,3,4,3,10,Loyal Customers,3,High Value - Active
16775,10,11,1695.66,5,5,4,14,Champions,3,High Value - Active
16776,60,1,388.28,3,2,2,7,Potential Loyalists,3,High Value - Active
16777,80,2,226.35,2,3,1,6,At Risk,3,High Value - Active
16778,74,2,245.94,2,3,1,6,At Risk,3,High Value - Active
16779,2,22,10629.720000000001,5,5,5,15,Champions,3,High Value - Active
16780,100,2,425.19,2,3,2,7,Potential Loyalists,0,Low Value - Inactive
16781,372,1,311.25,1,2,2,5,At Risk,2,Low Value - Inactive
16782,10,13,2279.9,5,5,5,15,Champions,3,High Value - Active
16784,20,1,107.6,4,2,1,7,Potential Loyalists,3,High Value - Active
16788,123,2,597.48,2,3,3,8,Potential Loyalists,0,Low Value - Inactive
16789,8,1,80.8,5,2,1,8,Potential Loyalists,3,High Value - Active
16790,4,6,1545.6200000000001,5,5,4,14,Champions,3,High Value - Active
16791,29,7,1721.78,4,5,4,13,Champions,3,High Value - Active
16792,282,2,110.38000000000001,1,3,1,5,At Risk,2,Low Value - Inactive
16793,57,1,243.84,3,2,1,6,At Risk,3,High Value - Active
16794,1,10,1222.71,5,5,4,14,Champions,3,High Value - Active
16795,365,1,414.88,1,2,2,5,At Risk,2,Low Value - Inactive
16796,89,1,305.62,2,2,2,6,At Risk,3,High Value - Active
16800,11,1,1201.49,5,2,4,11,Loyal Customers,3,High Value - Active
16801,163,4,1619.73,2,4,4,10,Loyal Customers,0,Low Value - Inactive
16803,65,1,332.3,3,2,2,7,Potential Loyalists,3,High Value - Active
16804,23,3,536.99,4,4,3,11,Loyal Customers,3,High Value - Active
16805,174,2,460.59,2,3,2,7,Potential Loyalists,0,Low Value - Inactive
16806,103,4,801.49,2,4,3,9,Potential Loyalists,0,Low Value - Inactive
16807,143,3,1121.59,2,4,4,10,Loyal Customers,0,Low Value - Inactive
16808,99,2,288.42,2,3,2,7,Potential Loyalists,0,Low Value - Inactive
16809,23,5,914.69,4,4,3,11,Loyal Customers,3,High Value - Active
16810,192,1,309.54,1,2,2,5,At Risk,0,Low Value - Inactive
16811,5,2,547.07,5,3,3,11,Loyal Customers,3,High Value - Active
16812,361,1,479.35,1,2,2,5,At Risk,2,Low Value - Inactive
16813,8,10,1692.98,5,5,4,14,Champions,3,High Value - Active
16814,14,21,6509.1,4,5,5,14,Champions,3,High Value - Active
16816,103,4,417.06,2,4,2,8,Potential Loyalists,0,Low Value - Inactive
16817,3,9,1604.75,5,5,4,14,Champions,3,High Value - Active
16818,11,11,3349.57,5,5,5,15,Champions,3,High Value - Active
16820,96,1,497.61,2,2,3,7,Potential Loyalists,0,Low Value - Inactive
16823,227,1,358.38,1,2,2,5,At Risk,2,Low Value - Inactive
16824,16,2,460.64,4,3,2,9,Potential Loyalists,3,High Value - Active
16825,39,2,775.1800000000001,3,3,3,9,Potential Loyalists,3,High Value - Active
16826,51,1,341.7,3,2,2,7,Potential Loyalists,3,High Value - Active
16828,93,2,128.5,2,3,1,6,At Risk,0,Low Value - Inactive
16829,157,1,197.22,2,2,1,5,At Risk,0,Low Value - Inactive
16830,39,1,325.91,3,2,2,7,Potential Loyalists,3,High Value - Active
16832,184,3,199.15,1,4,1,6,At Risk,0,Low Value - Inactive
16833,1,4,1106.53,5,4,4,13,Champions,3,High Value - Active
16834,228,1,413.46,1,2,2,5,At Risk,2,Low Value - Inactive
16835,128,2,180.85,2,3,1,6,At Risk,0,Low Value - Inactive
16836,40,2,251.87,3,3,2,8,Potential Loyalists,3,High Value - Active
16837,31,11,3170.98,4,5,5,14,Champions,3,High Value - Active
16838,197,2,588.85,1,3,3,7,Potential Loyalists,0,Low Value - Inactive
16839,9,34,16594.35,5,5,5,15,Champions,3,High Value - Active
16841,37,6,1869.82,3,5,4,12,Loyal Customers,3,High Value - Active
16842,101,3,1264.19,2,4,4,10,Loyal Customers,0,Low Value - Inactive
16843,43,16,10196.57,3,5,5,13,Champions,3,High Value - Active
16846,50,1,214.32,3,2,1,6,At Risk,3,High Value - Active
16847,43,1,193.44,3,2,1,6,At Risk,3,High Value - Active
16848,53,1,281.42,3,2,2,7,Potential Loyalists,3,High Value - Active
16849,187,1,124.57,1,2,1,4,Lost Customers,0,Low Value - Inactive
16850,334,1,332.41,1,2,2,5,At Risk,2,Low Value - Inactive
16851,4,3,342.45,5,4,2,11,Loyal Customers,3,High Value - Active
16852,10,2,144.91000000000003,5,3,1,9,Potential Loyalists,3,High Value - Active
16855,24,2,328.4,4,3,2,9,Potential Loyalists,3,High Value - Active
16856,15,1,35.400000000000006,4,2,1,7,Potential Loyalists,3,High Value - Active
16858,369,1,375.69000000000005,1,2,2,5,At Risk,2,Low Value - Inactive
16859,145,2,747.81,2,3,3,8,Potential Loyalists,0,Low Value - Inactive
16861,60,2,173.76,3,3,1,7,Potential Loyalists,3,High Value - Active
16863,31,2,502.8,4,3,3,10,Loyal Customers,3,High Value - Active
16866,141,3,207.73999999999998,2,4,1,7,Potential Loyalists,0,Low Value - Inactive
16869,23,4,825.42,4,4,3,11,Loyal Customers,3,High Value - Active
16871,22,6,2812.34,4,5,5,14,Champions,3,High Value - Active
16872,77,3,680.02,2,4,3,9,Potential Loyalists,3,High Value - Active
16873,5,6,7123.62,5,5,5,15,Champions,3,High Value - Active
16875,67,5,2095.53,3,4,5,12,Loyal Customers,3,High Value - Active
16877,12,6,853.72,5,5,3,13,Champions,3,High Value - Active
16878,84,1,13.3,2,2,1,5,At Risk,3,High Value - Active
16880,31,7,1519.08,4,5,4,13,Champions,3,High Value - Active
16881,67,1,432.0,3,2,2,7,Potential Loyalists,3,High Value - Active
16882,67,3,705.12,3,4,3,10,Loyal Customers,3,High Value - Active
16883,187,2,276.73,1,3,2,6,At Risk,0,Low Value - Inactive
16884,38,2,429.84000000000003,3,3,2,8,Potential Loyalists,3,High Value - Active
16885,15,3,471.51,4,4,2,10,Loyal Customers,3,High Value - Active
16887,35,1,194.88,3,2,1,6,At Risk,3,High Value - Active
16889,195,3,1578.67,1,4,4,9,Potential Loyalists,0,Low Value - Inactive
16891,2,5,809.7,5,4,3,12,Loyal Customers,3,High Value - Active
16892,1,5,525.54,5,4,3,12,Loyal Customers,3,High Value - Active
16893,367,1,145.93,1,2,1,4,Lost Customers,2,Low Value - Inactive
16895,65,1,219.14,3,2,1,6,At Risk,3,High Value - Active
16897,299,2,289.78,1,3,2,6,At Risk,2,Low Value - Inactive
16898,26,3,508.81,4,4,3,11,Loyal Customers,3,High Value - Active
16899,8,6,1281.56,5,5,4,14,Champions,3,High Value - Active
16900,17,3,887.11,4,4,3,11,Loyal Customers,3,High Value - Active
16902,116,1,1706.88,2,2,4,8,Potential Loyalists,0,Low Value - Inactive
16903,29,1,373.24,4,2,2,8,Potential Loyalists,3,High Value - Active
16904,4,16,3754.27,5,5,5,15,Champions,3,High Value - Active
16905,5,7,3102.43,5,5,5,15,Champions,3,High Value - Active
16906,82,4,579.77,2,4,3,9,Potential Loyalists,3,High Value - Active
16907,29,5,981.65,4,4,4,12,Loyal Customers,3,High Value - Active
16909,72,1,379.14,3,2,2,7,Potential Loyalists,3,High Value - Active
16910,4,8,1510.06,5,5,4,14,Champions,3,High Value - Active
16912,29,11,2575.38,4,5,5,14,Champions,3,High Value - Active
16913,290,1,113.44,1,2,1,4,Lost Customers,2,Low Value - Inactive
16914,36,1,208.46,3,2,1,6,At Risk,3,High Value - Active
16915,9,6,621.6800000000001,5,5,3,13,Champions,3,High Value - Active
16916,24,2,576.26,4,3,3,10,Loyal Customers,3,High Value - Active
16917,277,1,391.52,1,2,2,5,At Risk,2,Low Value - Inactive
16918,50,6,1068.82,3,5,4,12,Loyal Customers,3,High Value - Active
16919,156,11,2596.45,2,5,5,12,Loyal Customers,0,Low Value - Inactive
16921,61,1,169.79,3,2,1,6,At Risk,3,High Value - Active
16923,12,19,7247.61,5,5,5,15,Champions,3,High Value - Active
16924,21,3,846.75,4,4,3,11,Loyal Customers,3,High Value - Active
16926,371,1,230.25,1,2,1,4,Lost Customers,2,Low Value - Inactive
16927,116,3,543.05,2,4,3,9,Potential Loyalists,0,Low Value - Inactive
16928,80,17,2847.6,2,5,5,12,Loyal Customers,3,High Value - Active
16929,4,7,1295.39,5,5,4,14,Champions,3,High Value - Active
16930,26,3,380.55,4,4,2,10,Loyal Customers,3,High Value - Active
16931,5,21,4604.22,5,5,5,15,Champions,3,High Value - Active
16932,53,1,161.94,3,2,1,6,At Risk,3,High Value - Active
16933,1,2,563.23,5,3,3,11,Loyal Customers,3,High Value - Active
16934,55,2,950.9300000000001,3,3,4,10,Loyal Customers,3,High Value - Active
16936,26,1,262.68,4,2,2,8,Potential Loyalists,3,High Value - Active
16938,9,4,2736.38,5,4,5,14,Champions,3,High Value - Active
16940,52,3,3049.88,3,4,5,12,Loyal Customers,3,High Value - Active
16942,13,9,1920.59,5,5,4,14,Champions,3,High Value - Active
16943,212,3,816.73,1,4,3,8,Potential Loyalists,0,Low Value - Inactive
16945,22,19,4345.5,4,5,5,14,Champions,3,High Value - Active
16947,236,1,406.48,1,2,2,5,At Risk,2,Low Value - Inactive
16948,139,3,435.02,2,4,2,8,Potential Loyalists,0,Low Value - Inactive
16949,4,6,1286.27,5,5,4,14,Champions,3,High Value - Active
16950,57,3,1178.56,3,4,4,11,Loyal Customers,3,High Value - Active
16951,135,3,1277.75,2,4,4,10,Loyal Customers,0,Low Value - Inactive
16952,109,2,167.61,2,3,1,6,At Risk,0,Low Value - Inactive
16953,30,1,20.8,4,2,1,7,Potential Loyalists,3,High Value - Active
16954,1,9,2085.08,5,5,5,15,Champions,3,High Value - Active
16955,185,4,518.67,1,4,3,8,Potential Loyalists,0,Low Value - Inactive
16956,18,1,308.74,4,2,2,8,Potential Loyalists,3,High Value - Active
16957,239,2,416.64,1,3,2,6,At Risk,2,Low Value - Inactive
16959,87,1,117.35000000000001,2,2,1,5,At Risk,3,High Value - Active
16960,39,3,507.05,3,4,3,10,Loyal Customers,3,High Value - Active
16961,116,1,234.17,2,2,1,5,At Risk,0,Low Value - Inactive
16963,187,1,110.55000000000001,1,2,1,4,Lost Customers,0,Low Value - Inactive
16965,227,1,201.19,1,2,1,4,Lost Customers,2,Low Value - Inactive
16966,8,7,2154.97,5,5,5,15,Champions,3,High Value - Active
16967,189,1,319.02,1,2,2,5,At Risk,0,Low Value - Inactive
16968,4,2,439.43,5,3,2,10,Loyal Customers,3,High Value - Active
16969,39,3,650.41,3,4,3,10,Loyal Customers,3,High Value - Active
16971,38,1,357.21,3,2,2,7,Potential Loyalists,3,High Value - Active
16976,267,1,251.51999999999998,1,2,2,5,At Risk,2,Low Value - Inactive
16978,78,1,344.33,2,2,2,6,At Risk,3,High Value - Active
16979,4,6,1852.0,5,5,4,14,Champions,3,High Value - Active
16980,255,2,1078.96,1,3,4,8,Potential Loyalists,2,Low Value - Inactive
16982,61,1,384.06,3,2,2,7,Potential Loyalists,3,High Value - Active
16983,13,7,1931.25,5,5,4,14,Champions,3,High Value - Active
16984,88,2,4481.35,2,3,5,10,Loyal Customers,3,High Value - Active
16985,17,10,5464.12,4,5,5,14,Champions,3,High Value - Active
16986,30,2,1873.2,4,3,4,11,Loyal Customers,3,High Value - Active
16987,3,7,1625.05,5,5,4,14,Champions,3,High Value - Active
16988,5,1,126.12,5,2,1,8,Potential Loyalists,3,High Value - Active
16989,7,6,1133.25,5,5,4,14,Champions,3,High Value - Active
16990,219,1,179.0,1,2,1,4,Lost Customers,0,Low Value - Inactive
16992,11,5,1614.31,5,4,4,13,Champions,3,High Value - Active
16996,30,6,1456.96,4,5,4,13,Champions,3,High Value - Active
16997,288,3,702.0,1,4,3,8,Potential Loyalists,2,Low Value - Inactive
16998,150,4,295.0,2,4,2,8,Potential Loyalists,0,Low Value - Inactive
16999,23,2,484.82,4,3,2,9,Potential Loyalists,3,High Value - Active
17001,1,11,3989.57,5,5,5,15,Champions,3,High Value - Active
17002,86,3,1493.73,2,4,4,10,Loyal Customers,3,High Value - Active
17004,46,2,1412.94,3,3,4,10,Loyal Customers,3,High Value - Active
17006,5,4,781.78,5,4,3,12,Loyal Customers,3,High Value - Active
17007,51,6,889.9300000000001,3,5,3,11,Loyal Customers,3,High Value - Active
17010,18,1,195.36,4,2,1,7,Potential Loyalists,3,High Value - Active
17011,30,1,270.9,4,2,2,8,Potential Loyalists,3,High Value - Active
17014,8,3,586.33,5,4,3,12,Loyal Customers,3,High Value - Active
17015,29,3,1842.56,4,4,4,12,Loyal Customers,3,High Value - Active
17017,3,20,8694.26,5,5,5,15,Champions,3,High Value - Active
17018,41,2,920.1,3,3,3,9,Potential Loyalists,3,High Value - Active
17019,11,4,1272.61,5,4,4,13,Champions,3,High Value - Active
17022,31,1,71.0,4,2,1,7,Potential Loyalists,3,High Value - Active
17024,45,3,95.85,3,4,1,8,Potential Loyalists,3,High Value - Active
17025,61,3,357.77,3,4,2,9,Potential Loyalists,3,High Value - Active
17026,185,2,154.82999999999998,1,3,1,5,At Risk,0,Low Value - Inactive
17027,79,6,890.29,2,5,3,10,Loyal Customers,3,High Value - Active
17029,111,2,716.0,2,3,3,8,Potential Loyalists,0,Low Value - Inactive
17030,64,1,146.87,3,2,1,6,At Risk,3,High Value - Active
17031,12,2,380.35,5,3,2,10,Loyal Customers,3,High Value - Active
17033,86,3,1030.14,2,4,4,10,Loyal Customers,3,High Value - Active
17034,16,3,745.52,4,4,3,11,Loyal Customers,3,High Value - Active
17035,246,2,433.53000000000003,1,3,2,6,At Risk,2,Low Value - Inactive
17037,88,1,1267.32,2,2,4,8,Potential Loyalists,3,High Value - Active
17038,30,1,112.4,4,2,1,7,Potential Loyalists,3,High Value - Active
17040,138,1,449.73,2,2,2,6,At Risk,0,Low Value - Inactive
17041,27,3,1081.57,4,4,4,12,Loyal Customers,3,High Value - Active
17042,3,5,1044.3799999999999,5,4,4,13,Champions,3,High Value - Active
17043,32,4,1735.18,4,4,4,12,Loyal Customers,3,High Value - Active
17044,25,1,948.48,4,2,4,10,Loyal Customers,3,High Value - Active
17045,113,3,339.44,2,4,2,8,Potential Loyalists,0,Low Value - Inactive
17046,157,1,642.02,2,2,3,7,Potential Loyalists,0,Low Value - Inactive
17047,85,3,1100.9,2,4,4,10,Loyal Customers,3,High Value - Active
17048,118,3,925.35,2,4,3,9,Potential Loyalists,0,Low Value - Inactive
17049,3,9,5659.9800000000005,5,5,5,15,Champions,3,High Value - Active
17050,96,6,3228.84,2,5,5,12,Loyal Customers,0,Low Value - Inactive
17051,194,1,247.14000000000001,1,2,1,4,Lost Customers,0,Low Value - Inactive
17052,28,1,413.75,4,2,2,8,Potential Loyalists,3,High Value - Active
17053,131,1,498.48,2,2,3,7,Potential Loyalists,0,Low Value - Inactive
17054,28,5,1356.33,4,4,4,12,Loyal Customers,3,High Value - Active
17058,82,3,1179.89,2,4,4,10,Loyal Customers,3,High Value - Active
17059,30,5,3095.04,4,4,5,13,Champions,3,High Value - Active
17060,266,1,234.24,1,2,1,4,Lost Customers,2,Low Value - Inactive
17061,74,11,5232.2300000000005,2,5,5,12,Loyal Customers,3,High Value - Active
17062,314,4,538.37,1,4,3,8,Potential Loyalists,2,Low Value - Inactive
17063,21,7,1461.14,4,5,4,13,Champions,3,High Value - Active
17064,59,3,859.35,3,4,3,10,Loyal Customers,3,High Value - Active
17068,12,21,4552.14,5,5,5,15,Champions,3,High Value - Active
17069,28,9,2709.7000000000003,4,5,5,14,Champions,3,High Value - Active
17070,114,1,312.14,2,2,2,6,At Risk,0,Low Value - Inactive
17071,28,9,2429.03,4,5,5,14,Champions,3,High Value - Active
17073,18,4,1446.09,4,4,4,12,Loyal Customers,3,High Value - Active
17075,18,4,834.12,4,4,3,11,Loyal Customers,3,High Value - Active
17076,36,3,841.0799999999999,3,4,3,10,Loyal Customers,3,High Value - Active
17078,36,2,378.2,3,3,2,8,Potential Loyalists,3,High Value - Active
17079,78,1,118.80000000000001,2,2,1,5,At Risk,3,High Value - Active
17080,22,2,287.62,4,3,2,9,Potential Loyalists,3,High Value - Active
17081,25,2,290.16,4,3,2,9,Potential Loyalists,3,High Value - Active
17082,33,2,2003.85,4,3,4,11,Loyal Customers,3,High Value - Active
17083,109,3,1405.78,2,4,4,10,Loyal Customers,0,Low Value - Inactive
17084,35,2,2949.75,3,3,5,11,Loyal Customers,3,High Value - Active
17085,123,5,1566.65,2,4,4,10,Loyal Customers,0,Low Value - Inactive
17086,7,6,2050.08,5,5,4,14,Champions,3,High Value - Active
17088,28,4,1991.01,4,4,4,12,Loyal Customers,3,High Value - Active
17090,4,7,2043.95,5,5,4,14,Champions,3,High Value - Active
17091,3,9,3827.76,5,5,5,15,Champions,3,High Value - Active
17092,50,4,1777.78,3,4,4,11,Loyal Customers,3,High Value - Active
17094,322,1,302.0,1,2,2,5,At Risk,2,Low Value - Inactive
17095,23,3,1324.16,4,4,4,12,Loyal Customers,3,High Value - Active
17096,15,4,1022.13,4,4,4,12,Loyal Customers,3,High Value - Active
17097,2,8,954.42,5,5,4,14,Champions,3,High Value - Active
17100,18,2,971.74,4,3,4,11,Loyal Customers,3,High Value - Active
17101,10,4,1621.73,5,4,4,13,Champions,3,High Value - Active
17102,262,1,25.5,1,2,1,4,Lost Customers,2,Low Value - Inactive
17105,159,2,665.78,2,3,3,8,Potential Loyalists,0,Low Value - Inactive
17107,33,6,10815.43,4,5,5,14,Champions,3,High Value - Active
17109,29,6,885.04,4,5,3,12,Loyal Customers,3,High Value - Active
17110,165,1,163.29999999999998,2,2,1,5,At Risk,0,Low Value - Inactive
17111,47,1,248.61,3,2,1,6,At Risk,3,High Value - Active
17114,6,8,808.62,5,5,3,13,Champions,3,High Value - Active
17115,8,3,837.5,5,4,3,12,Loyal Customers,3,High Value - Active
17117,288,1,116.19999999999999,1,2,1,4,Lost Customers,2,Low Value - Inactive
17118,318,1,157.02,1,2,1,4,Lost Customers,2,Low Value - Inactive
17119,3,2,606.91,5,3,3,11,Loyal Customers,3,High Value - Active
17120,233,1,307.46,1,2,2,5,At Risk,2,Low Value - Inactive
17122,119,1,138.32,2,2,1,5,At Risk,0,Low Value - Inactive
17123,162,1,345.29999999999995,2,2,2,6,At Risk,0,Low Value - Inactive
17124,185,1,298.89,1,2,2,5,At Risk,0,Low Value - Inactive
17125,50,1,259.35,3,2,2,7,Potential Loyalists,3,High Value - Active
17126,152,5,1004.75,2,4,4,10,Loyal Customers,0,Low Value - Inactive
17128,335,1,157.09,1,2,1,4,Lost Customers,2,Low Value - Inactive
17131,5,5,2463.17,5,4,5,14,Champions,3,High Value - Active
17133,16,7,4892.240000000001,4,5,5,14,Champions,3,High Value - Active
17134,107,2,425.0,2,3,2,7,Potential Loyalists,0,Low Value - Inactive
17135,16,7,1139.73,4,5,4,13,Champions,3,High Value - Active
17138,276,1,380.5,1,2,2,5,At Risk,2,Low Value - Inactive
17139,16,12,10668.47,4,5,5,14,Champions,3,High Value - Active
17140,247,1,465.32,1,2,2,5,At Risk,2,Low Value - Inactive
17142,239,1,579.0,1,2,3,6,At Risk,2,Low Value - Inactive
17144,1,2,984.57,5,3,4,12,Loyal Customers,3,High Value - Active
17146,106,3,749.78,2,4,3,9,Potential Loyalists,0,Low Value - Inactive
17147,23,4,1714.59,4,4,4,12,Loyal Customers,3,High Value - Active
17148,52,1,124.88,3,2,1,6,At Risk,3,High Value - Active
17152,195,3,1689.5,1,4,4,9,Potential Loyalists,0,Low Value - Inactive
17153,24,1,213.78,4,2,1,7,Potential Loyalists,3,High Value - Active
17154,75,1,329.34,2,2,2,6,At Risk,3,High Value - Active
17155,18,2,251.70000000000002,4,3,2,9,Potential Loyalists,3,High Value - Active
17157,8,2,319.0,5,3,2,10,Loyal Customers,3,High Value - Active
17158,32,3,1266.97,4,4,4,12,Loyal Customers,3,High Value - Active
17159,22,3,1538.88,4,4,4,12,Loyal Customers,3,High Value - Active
17160,31,6,3518.03,4,5,5,14,Champions,3,High Value - Active
17162,29,10,1715.46,4,5,4,13,Champions,3,High Value - Active
17163,22,2,293.1,4,3,2,9,Potential Loyalists,3,High Value - Active
17164,33,7,2467.35,4,5,5,14,Champions,3,High Value - Active
17165,284,1,158.68,1,2,1,4,Lost Customers,2,Low Value - Inactive
17166,39,2,206.34,3,3,1,7,Potential Loyalists,3,High Value - Active
17169,58,2,835.78,3,3,3,9,Potential Loyalists,3,High Value - Active
17171,289,1,224.91,1,2,1,4,Lost Customers,2,Low Value - Inactive
17172,79,1,317.76,2,2,2,6,At Risk,3,High Value - Active
17173,5,8,3766.6,5,5,5,15,Champions,3,High Value - Active
17174,218,1,59.9,1,2,1,4,Lost Customers,0,Low Value - Inactive
17175,44,4,1443.69,3,4,4,11,Loyal Customers,3,High Value - Active
17176,202,1,306.13,1,2,2,5,At Risk,0,Low Value - Inactive
17179,178,3,711.79,2,4,3,9,Potential Loyalists,0,Low Value - Inactive
17180,56,4,796.03,3,4,3,10,Loyal Customers,3,High Value - Active
17181,57,2,239.92000000000002,3,3,1,7,Potential Loyalists,3,High Value - Active
17183,8,6,3347.31,5,5,5,15,Champions,3,High Value - Active
17186,47,2,144.0,3,3,1,7,Potential Loyalists,3,High Value - Active
17187,227,1,203.95,1,2,1,4,Lost Customers,2,Low Value - Inactive
17188,11,7,2474.23,5,5,5,15,Champions,3,High Value - Active
17189,106,2,384.40000000000003,2,3,2,7,Potential Loyalists,0,Low Value - Inactive
17190,59,2,444.74,3,3,2,8,Potential Loyalists,3,High Value - Active
17191,28,7,2095.13,4,5,5,14,Champions,3,High Value - Active
17193,36,7,1699.3000000000002,3,5,4,12,Loyal Customers,3,High Value - Active
17194,274,2,262.62,1,3,2,6,At Risk,2,Low Value - Inactive
17197,30,1,1013.01,4,2,4,10,Loyal Customers,3,High Value - Active
